GENE,CHR,START,STOP,NSNPS,NPARAM,N,ZSTAT,P,Mean.SVM.Score,Mean.FP.Rate
54432,1,54307392,54365487,171,12,810,-1.21,0.88686,-0.28589051328632,0.318888888888889
1733,1,54349860,54386763,122,12,851,-1.2882,0.90116,-0.874791586325245,0.586666666666667
51668,1,54377234,54421975,53,2,922,0.11445,0.45444,1.53274152745664,0.065
115353,1,54401999,54443841,29,3,909,0.020324,0.49189,0.829604437756469,0.118888888888889
388633,1,54462971,54493859,72,3,911,-0.6557,0.74399,0.192127114049112,0.263888888888889
9528,1,54487346,54529135,28,5,834,0.19284,0.42354,-0.484989943168987,0.453888888888889
127428,1,54509274,54575416,41,6,775,0.089502,0.46434,0.431102767067345,0.200555555555556
200008,1,54594668,54628679,78,11,891,-0.79576,0.78692,-0.434547083429454,0.413888888888889
606495,1,54628009,54675746,74,17,790,-1.8466,0.9676,-0.785521963704722,0.497777777777778
51253,1,54655840,54701407,91,14,871,-2.0166,0.97813,-0.149359559184904,0.307222222222222
23648,1,54681104,54882068,352,45,815,-0.19533,0.57743,0.908306208947299,0.249444444444444
26027,1,54997930,55110417,193,27,813,-0.92344,0.82211,1.28226694537352,0.126111111111111
338094,1,55064850,55099200,60,8,829,-0.61672,0.73129,0.244216133565926,0.19
374977,1,55097427,55185939,229,32,751,-0.36634,0.64295,0.122208462902611,0.210555555555556
7268,1,55171495,55218330,198,6,473,-1.0234,0.84695,0.27817367091516,0.327777777777778
25973,1,55212571,55240226,72,9,674,-0.39652,0.65414,-0.422011511089484,0.337777777777778
55001,1,55236752,55276941,87,12,586,-1.0429,0.85151,1.31447822445632,0.0411111111111111
163747,1,55261736,55317937,210,10,885,-0.50909,0.69465,0.676071477475061,0.0894444444444445
1718,1,55305300,55362921,172,11,889,0.16595,0.4341,0.865224446120144,0.0616666666666667
199964,1,55436271,55467966,82,4,858,0.60364,0.27304,0.190059123975612,0.221111111111111
7809,1,55454617,55484465,73,7,837,0.52016,0.30148,-0.927709173685067,0.576111111111111
255738,1,55495149,55540526,123,22,713,0.59619,0.27552,0.272372832730435,0.156111111111111
23358,1,55522032,55691039,181,7,856,1.901,0.028654,-0.777048868458733,0.541666666666667
8613,1,56950419,57055257,204,26,855,-0.22445,0.58879,0.249660324565646,0.234444444444444
5563,1,57100990,57191008,171,7,914,-0.14618,0.55811,0.0394701598110083,0.295
199920,1,57174477,57295369,238,36,781,1.1715,0.1207,-0.622599339158738,0.451111111111111
731,1,57310443,57393894,218,22,747,-0.6627,0.74624,-0.104551111310912,0.3
115209,1,58871052,59022469,480,35,870,0.023167,0.49076,-0.476421582735195,0.423333333333333
4070,1,59031095,59053166,95,7,919,0.48634,0.31336,-1.12365187027821,0.608333333333333
114803,1,59110411,59175747,237,12,922,0.82515,0.20464,0.131827139151058,0.203333333333333
3725,1,59236463,59259785,23,4,806,-0.71359,0.76226,2.17535973103533,0.0244444444444444
55277,1,59752625,60238402,709,41,855,-0.37303,0.64544,0.130650988555972,0.209444444444444
51361,1,60270458,60352050,77,6,909,0.28335,0.38845,0.624377582388921,0.14
1573,1,60348980,60402445,69,7,933,0.20721,0.41792,0.257522456268894,0.160555555555556
127795,1,60446066,60549442,184,28,907,-0.56905,0.71534,0.393453946276877,0.124444444444444
4774,1,61532946,61938460,618,69,805,-1.3528,0.91194,0.755596740711222,0.116666666666667
83941,1,62136718,62201095,107,8,879,1.834,0.033327,0.0918256019642026,0.304444444444444
10207,1,62198149,62639592,899,59,857,0.21281,0.41574,0.244473204085767,0.167222222222222
54596,1,62650474,62688000,162,22,839,-0.25585,0.60097,0.08418234081238,0.237777777777778
7398,1,62891975,62927475,53,3,822,-0.71171,0.76168,0.931719754028344,0.203333333333333
85440,1,62910397,63164039,264,4,901,-0.47149,0.68135,0.654537717301362,0.176666666666667
27329,1,63053158,63081976,15,2,894,-0.29051,0.61429,0.356306647918144,0.132777777777778
84938,1,63239777,63340941,180,8,923,0.75482,0.22518,-0.686794974018862,0.494444444444444
27022,1,63778730,63800797,33,10,677,-1.5666,0.94139,0.633711315407102,0.0988888888888889
29929,1,63823261,63914233,158,14,895,-0.68453,0.75318,1.67952949479528,0.0272222222222222
23421,1,63896441,63998944,194,10,926,-0.98962,0.83882,-0.0350735500805748,0.261666666666667
84455,1,63979013,64061041,159,10,906,-1.1442,0.87372,0.234966882259939,0.202222222222222
5236,1,64048947,64135916,201,28,794,-0.80076,0.78836,-0.00529825689838843,0.315555555555556
4919,1,64229690,64657181,800,57,877,-0.43869,0.66956,0.0116956675795207,0.267222222222222
148581,1,64659135,64742969,198,17,911,-0.28926,0.61381,-0.727505403195312,0.511111111111111
57685,1,64926476,65168741,340,43,855,0.39544,0.34626,-0.0922568756929498,0.366666666666667
55225,1,65200778,65308915,147,14,902,-1.0973,0.86375,0.836894547710933,0.0933333333333333
3716,1,65288906,65442593,293,19,898,0.70682,0.23984,-0.904086360065908,0.577777777777778
205,1,65603232,65707828,171,14,899,-0.77012,0.77939,0.530782829980411,0.135
9829,1,65710133,65891552,359,20,893,0.82116,0.20578,0.445665894017076,0.131111111111111
54741,1,65876131,66117242,538,18,915,-0.055693,0.52221,0.544437991397965,0.158333333333333
3953,1,65876335,66113176,531,17,915,-0.070313,0.52803,1.82999233448578,0.0483333333333333
5142,1,66248193,66850262,1024,53,872,0.032201,0.48716,-0.505388982277498,0.436111111111111
84251,1,66989066,67220768,730,23,926,0.64267,0.26022,-0.764090066148269,0.53
200132,1,67207978,67254730,112,11,905,0.68705,0.24602,0.415175680353128,0.16
79819,1,67268568,67400907,199,23,859,-1.1257,0.86985,0.381811523557232,0.180555555555556
57708,1,67380578,67464302,140,8,738,0.7614,0.22321,-0.0508763328354382,0.353888888888889
23169,1,67455015,67530080,170,13,826,0.13696,0.44553,-0.414476891192882,0.337777777777778
400757,1,67547859,67610654,209,16,755,1.1938,0.11628,1.13009325581215,0.108888888888889
149233,1,67594590,67735662,294,21,878,0.54712,0.29215,-0.772222770534986,0.530555555555555
26135,1,67863493,67906123,32,5,904,0.25103,0.40089,1.70376247249624,0.113888888888889
1647,1,68140860,68164021,67,9,923,0.3335,0.36938,-0.15092162542676,0.277777777777778
55970,1,68157149,68309436,288,21,925,-0.16166,0.56421,-1.12245450491336,0.602777777777778
9077,1,68501645,68527314,2,1,729,1.219,0.11142,0.303098731487869,0.148333333333333
79971,1,68554142,68708284,383,53,885,1.7961,0.036237,0.315938403457847,0.168888888888889
55635,1,68929835,68972799,80,9,905,0.87186,0.19164,-0.324864201020536,0.388888888888889
57554,1,70023230,70599171,1281,47,877,2.0189,0.021749,0.140489345117356,0.208333333333333
55631,1,70600485,70681361,86,7,873,1.1982,0.11541,-1.20628315479884,0.597222222222222
9295,1,70661365,70727703,60,5,902,1.6721,0.047254,1.15294459339824,0.13
81573,1,70714685,70830471,137,14,865,2.0767,0.018914,0.863137926210333,0.177777777777778
11147,1,70810493,70843706,43,7,930,2.2905,0.010995,0.609169761698895,0.183333333333333
1491,1,70866901,70915534,92,16,885,1.9627,0.02484,0.256551528646569,0.235555555555555
5733,1,71308036,71523497,505,31,908,-1.8337,0.96665,-0.132327881895923,0.357222222222222
9406,1,71518974,71556972,67,10,925,-1.0384,0.85046,-0.179241859067621,0.410555555555556
257194,1,71858625,72758533,1239,55,898,-0.40109,0.65582,-0.429646221812562,0.371111111111111
8790,1,74653896,74684533,71,4,932,0.45198,0.32564,-0.270872428790412,0.303333333333333
127254,1,75023795,75149422,141,12,908,-1.0456,0.85213,-2.43861197515377,0.832777777777778
1429,1,75161170,75209092,94,12,824,1.2901,0.098508,-0.80310180335125,0.540555555555555
127253,1,75188836,75242361,120,11,861,1.4167,0.078288,0.317751291908601,0.270555555555555
431707,1,75584119,75637218,72,11,776,-0.20946,0.58296,-0.490332795452885,0.425555555555555
204962,1,75657816,76091698,917,31,832,0.5699,0.28437,-0.283139862342093,0.358333333333333
34,1,76180043,76239355,146,8,925,0.6786,0.2487,0.369751130583356,0.196666666666667
5876,1,76241879,76270775,52,7,920,0.96101,0.16827,0.979842420946922,0.107222222222222
10026,1,77544666,77695132,274,13,899,0.49278,0.31108,-0.454386554501457,0.451666666666667
26289,1,77737662,78035654,805,48,902,1.4131,0.078814,-0.875269819656601,0.591111111111111
26009,1,78018160,78159119,120,6,913,1.2656,0.10283,1.44388916716649,0.0788888888888889
23032,1,78151672,78235564,57,6,885,1.1067,0.1342,1.12854046874892,0.0838888888888889
374986,1,78235309,78355225,82,13,834,-0.058521,0.52333,-1.28406848559225,0.676111111111111
91624,1,78344200,78422009,58,6,881,-0.52781,0.70119,0.154491853599148,0.241666666666667
8880,1,78399740,78454839,56,5,911,-0.37868,0.64754,-0.895893368999012,0.555
11080,1,78434847,78493648,64,8,871,-0.34604,0.63535,-0.411088526641458,0.417777777777778
10561,1,79105477,79139763,57,8,849,-1.0826,0.86051,-0.812157675089722,0.542777777777778
23266,1,82256082,82468107,428,30,893,-0.88123,0.8109,-0.151866164961299,0.277777777777778
79739,1,84325057,84474850,171,6,877,1.015,0.15506,-1.55305219795714,0.722222222222222
5567,1,84533745,84714181,209,14,860,0.99015,0.16105,0.0813973991268687,0.388333333333333
148418,1,84754049,84826481,48,5,872,0.50839,0.30559,-0.432022225831138,0.343333333333333
58511,1,84854215,84890691,96,8,919,-0.57562,0.71756,-0.880156875597477,0.6
80135,1,84934920,84974033,100,9,916,-1.1602,0.87702,-0.32970400461451,0.383888888888889
2787,1,84954006,84982262,66,8,908,-1.142,0.87328,-0.804876459876916,0.542777777777778
100505741,1,84961902,85032150,120,10,852,-1.3114,0.90513,-0.453725468709807,0.414444444444444
1486,1,85008804,85058039,62,5,904,-1.4285,0.92342,1.11227410420527,0.055
117178,1,85099390,85166440,146,15,886,0.30512,0.38014,0.797545052112935,0.206666666666667
23566,1,85269086,85368896,245,38,768,-0.8109,0.79129,1.56789888688102,0.0255555555555556
255231,1,85381266,85472796,262,17,883,1.0608,0.14439,1.25659601150683,0.0894444444444445
84144,1,85613356,85677292,142,12,901,0.055155,0.47801,0.820958345314372,0.121666666666667
148423,1,85705636,85735355,67,12,879,0.60942,0.27112,-0.0893656927957654,0.321111111111111
8915,1,85721459,85752604,83,14,883,0.41819,0.3379,0.959487056682505,0.122777777777778
23576,1,85774168,86054046,540,38,891,0.49229,0.31126,-1.29458156271273,0.667222222222222
3491,1,86036444,86059650,41,10,880,0.77957,0.21782,-0.150997751252667,0.346111111111111
54680,1,86105106,86184116,150,12,809,1.5,0.066807,-0.515578680430744,0.452777777777778
57489,1,86802507,86872025,128,8,893,-0.080329,0.53201,-0.0606581603976615,0.250555555555556
9635,1,86879769,86932241,213,19,762,1.3686,0.085561,-0.281707721045897,0.403888888888889
1179,1,86924526,86975977,127,23,844,1.0071,0.15694,-0.0327027881876464,0.275555555555555
22802,1,87002759,87056437,83,12,895,-0.84671,0.80142,0.271917212359611,0.156666666666667
51100,1,87160253,87223867,81,10,832,-1.4873,0.93153,-0.653599201836139,0.478333333333333
9403,1,87318128,87390107,119,5,914,-1.3103,0.90495,-1.26892166857937,0.613888888888889
9653,1,87370335,87585681,322,7,912,-1.1156,0.86771,1.00107785116202,0.205555555555556
8543,1,87784151,87824606,35,5,799,0.16293,0.43529,-0.78602744134917,0.507777777777778
5586,1,89139876,89311938,83,3,875,-0.81628,0.79283,-0.543059526236666,0.469444444444444
2959,1,89308321,89367301,60,6,648,-1.3473,0.91106,-0.0392060974737566,0.211111111111111
56267,1,89391456,89468643,104,8,909,-0.87717,0.8098,-1.01783573267729,0.613888888888889
494115,1,89435139,89468643,44,7,876,-1.1553,0.87602,-1.42966407926362,0.656111111111111
2633,1,89507987,89541043,69,6,922,-1.0477,0.85262,-0.374084359951278,0.320555555555556
2634,1,89561815,89601842,73,3,932,-1.1599,0.87695,-0.113359268886784,0.321666666666667
388646,1,89587434,89651723,66,4,917,-1.7711,0.96173,-0.0611953378016801,0.293333333333333
115362,1,89714633,89748544,36,5,812,-1.3751,0.91546,0.109367048876341,0.278888888888889
23507,1,89979933,90073420,181,12,888,0.12833,0.44894,0.79907719378208,0.0905555555555555
84230,1,90088644,90195094,148,8,878,-1.3357,0.90917,0.364697893339536,0.282222222222222
55144,1,90276573,90411991,121,21,802,-0.66418,0.74671,-1.41183526326616,0.691666666666667
284695,1,90450678,90504101,30,4,761,1.4152,0.078509,-1.37227868828252,0.696111111111111
343472,1,91167579,91192794,36,10,837,-0.16931,0.56723,1.15856206904345,0.103888888888889
84146,1,91370855,91497812,144,7,912,0.3908,0.34797,1.13270493248763,0.0938888888888889
8317,1,91956338,92001321,66,7,905,-0.62121,0.73277,0.114049398555025,0.282222222222222
7049,1,92135900,92381559,631,50,889,-0.14593,0.55801,-0.0212882922890827,0.250555555555556
676,1,92404928,92489985,146,9,844,0.64837,0.25837,0.222966498769222,0.175555555555556
646817,1,92530093,92550968,5,3,598,1.6915,0.045372,-2.38854653877839,0.807777777777778
23285,1,92622609,92660280,33,3,909,-0.11877,0.54727,1.0387103759567,0.12
388649,1,92673573,92721367,43,4,930,0.5161,0.30289,-0.383794554746695,0.329444444444444
11146,1,92701955,92774566,58,4,931,0.88529,0.188,0.54243446637879,0.125
79871,1,92754522,92863732,86,7,927,0.74252,0.22889,0.0350497392673436,0.298333333333333
2672,1,92930318,92962433,41,5,915,-0.2375,0.59386,-0.562946299176268,0.458333333333333
7813,1,92964253,93267961,554,8,922,-0.62582,0.73428,1.02042160745825,0.0888888888888889
6125,1,93287594,93317481,35,3,929,-0.89737,0.81524,0.311339682720602,0.249444444444444
388650,1,93288286,93437079,183,6,924,-0.45487,0.6754,0.15483909900221,0.285555555555556
22823,1,93534792,93614638,97,8,894,0.98501,0.16231,0.147518189126525,0.281666666666667
50999,1,93605299,93656246,70,6,912,0.23442,0.40733,-0.266009576233624,0.355
343099,1,93636038,93754769,204,10,925,1.036,0.15009,0.081131623041019,0.202777777777778
1810,1,93801478,93838149,57,5,925,0.87609,0.19049,-0.420779824557634,0.434444444444444
54874,1,93903688,94030218,80,8,903,0.023538,0.49061,1.2307216735264,0.119444444444444
8412,1,94017343,94322706,655,19,901,0.8901,0.18671,0.139565832199945,0.256111111111111
30836,1,94325014,94355474,80,7,919,1.3874,0.082667,1.70690361762466,0.0833333333333333
2730,1,94342590,94385154,81,8,924,0.36276,0.35839,0.434061111826554,0.116666666666667
24,1,94448393,94596705,386,50,877,-0.14073,0.55596,-1.35425235737607,0.648333333333333
9411,1,94624463,94723251,105,13,846,0.48973,0.31216,-0.390316521698405,0.437777777777778
5825,1,94873933,94994219,101,7,827,0.075404,0.46995,-0.945002859206587,0.557777777777778
2152,1,94984732,95017413,25,4,830,-0.053122,0.52118,-0.183700240374758,0.347222222222222
126969,1,95275898,95370803,257,31,853,0.0021462,0.49914,0.596045727615332,0.140555555555556
1266,1,95352507,95402735,109,19,869,-0.56291,0.71325,-0.124461132050061,0.272777777777778
199857,1,95438279,95548512,199,19,924,-0.17461,0.56931,-0.760213748553963,0.511111111111111
148534,1,95572894,95673163,213,22,857,0.28165,0.38911,-0.680171492968569,0.483888888888889
25950,1,95689711,95722781,70,10,932,-0.25068,0.59897,-0.271971916183785,0.421111111111111
58155,1,97177161,97290605,188,11,884,-0.42518,0.66465,-0.855462554592943,0.539444444444444
1806,1,97533299,98396615,1397,70,902,0.2452,0.40315,-0.447691914010549,0.403888888888889
51375,1,99117236,99236056,269,11,923,0.096219,0.46167,-0.493133461868306,0.377777777777778
163404,1,99345801,99480449,359,29,884,0.015054,0.49399,-0.475459697041289,0.395555555555555
54873,1,100101431,100170097,85,11,856,-0.50561,0.69344,-0.108090359288171,0.266111111111111
178,1,100305633,100399579,180,11,914,0.43344,0.33235,0.531524273836372,0.188888888888889
23443,1,100425345,100502535,56,5,882,-0.4011,0.65583,0.327487878874657,0.241111111111111
64645,1,100493670,100558933,41,4,922,-0.43803,0.66932,-0.0394462543604849,0.302777777777778
163786,1,100539100,100608518,45,4,906,-0.14796,0.55881,-0.852032365717892,0.543333333333333
54482,1,100588669,100626054,23,3,903,-0.54367,0.70667,-0.521214218616835,0.448333333333333
127495,1,100604004,100653829,31,3,863,-0.51671,0.69732,-0.139515644137485,0.28
1629,1,100642478,100725409,106,5,899,-0.42219,0.66356,-0.855358445495315,0.534444444444444
8634,1,100721714,100768325,84,3,888,0.46892,0.31957,0.225079300685475,0.287222222222222
8556,1,100800598,100995833,182,10,880,-0.68973,0.75482,0.940057391015401,0.125
7412,1,101175196,101214601,39,11,917,0.80205,0.21126,-0.880156875597477,0.6
2135,1,101327928,101371548,35,7,884,-0.88666,0.81237,1.21449942233224,0.110555555555556
148867,1,101351632,101562821,219,12,912,-0.89225,0.81387,-0.798308175565519,0.563888888888889
51611,1,101445179,101501365,54,5,933,-0.8276,0.79605,-0.0414940806114387,0.248888888888889
1901,1,101692305,101717076,34,9,753,1.0079,0.15674,0.881541499072395,0.0827777777777778
1301,1,103332023,103584052,789,26,845,1.0722,0.14181,-0.124099599118141,0.272777777777778
55599,1,104058323,104107861,41,6,916,-0.26517,0.60456,0.743283530890559,0.141111111111111
280,1,104085894,104132156,30,6,895,0.35554,0.36109,-1.33771168379251,0.684444444444444
279,1,104149999,104178400,7,3,609,0.096241,0.46166,-1.16838226685758,0.636111111111111
278,1,104277833,104311312,13,4,898,0.6223,0.26687,-0.585234327831539,0.438888888888889
55170,1,107589267,107611916,25,3,932,-0.68625,0.75372,0.569784623738918,0.183888888888889
22854,1,107672540,108034477,529,50,813,1.1016,0.13533,1.66291611479502,0.0438888888888889
10451,1,108103782,108517545,973,61,878,-0.1009,0.54018,1.96670872419472,0.0272222222222222
29957,1,108667344,108752980,220,19,900,-1.106,0.86564,-0.298011771222379,0.291666666666667
148545,1,108755902,108796720,23,3,846,0.21521,0.4148,0.299396815974925,0.15
284611,1,109092653,109191949,127,4,896,-1.0629,0.8561,0.204853574435259,0.205555555555556
113802,1,109180910,109214148,30,2,843,-0.87432,0.80903,-0.452369451722463,0.431666666666667
55119,1,109224932,109254425,7,3,386,0.38018,0.35191,0.467492395012614,0.17
163479,1,109245556,109295371,78,13,776,0.045015,0.48205,0.251748891882361,0.162222222222222
6814,1,109279285,109362148,224,9,858,0.030671,0.48777,0.458105790044842,0.174444444444444
29899,1,109407972,109483044,118,9,909,0.19987,0.42079,-0.138280367932459,0.347777777777778
23155,1,109462130,109516121,130,16,881,0.27025,0.39348,0.462018000053275,0.296666666666667
22911,1,109502835,109594860,156,11,862,0.09305,0.46293,0.340124319342991,0.284444444444444
56900,1,109623403,109649554,9,3,385,1.0133,0.15547,-0.610002589675491,0.476111111111111
127003,1,109638573,109666484,20,4,577,-0.22304,0.58825,0.689435733079818,0.124444444444444
57535,1,109646585,109759403,280,24,818,0.01147,0.49542,0.341256937544368,0.137222222222222
6301,1,109746515,109790804,71,11,827,-0.80289,0.78898,1.99189362476459,0.015
1952,1,109782641,109828378,89,13,825,-0.54296,0.70642,2.14054516004729,0.0227777777777778
84722,1,109812176,109835790,49,10,783,-0.11561,0.54602,-0.989335893465737,0.572777777777778
343263,1,109824987,109859663,46,8,728,-1.0182,0.8457,0.79639788096402,0.247777777777778
6272,1,109842187,109950563,106,4,917,-0.88193,0.81109,0.121065283568788,0.345555555555556
5686,1,109931653,109979108,49,3,921,-0.9159,0.82014,0.359067679132639,0.287222222222222
127002,1,110016533,110045426,30,4,907,-0.83575,0.79835,-0.137511417883831,0.277777777777778
284613,1,110026658,110053063,35,6,799,-0.62511,0.73405,0.49516198033578,0.248333333333333
57463,1,110039446,110062336,49,7,825,0.076267,0.4696,0.795492135510968,0.166666666666667
2773,1,110081186,110148465,61,6,926,0.76643,0.22171,0.010565234385948,0.298333333333333
2780,1,110135889,110165705,39,7,898,1.3555,0.087625,0.00475048458220452,0.252222222222222
271,1,110152435,110184677,44,8,889,0.75161,0.22614,-0.87008604960503,0.575555555555555
2948,1,110188698,110218123,48,6,782,-0.677,0.7508,-0.529215012217388,0.461111111111111
2946,1,110200644,110236619,27,5,671,-1.1321,0.8712,-1.31191792236186,0.663888888888889
2944,1,110220418,110250828,11,3,601,-0.23059,0.59118,1.35875516399692,0.124444444444444
2949,1,110244406,110270890,55,9,782,0.22263,0.41191,2.03060078769485,0.035
2947,1,110266554,110293660,42,7,917,-0.25198,0.59947,1.65406091946877,0.0277777777777778
79574,1,110282702,110316644,59,9,834,-0.29621,0.61646,1.39250387560837,0.0433333333333333
1435,1,110443233,110483616,73,13,828,-0.95806,0.83098,1.96584897010526,0.0972222222222222
10768,1,110517387,110576364,20,4,878,0.22249,0.41197,1.13694320167564,0.085
85369,1,110564199,110607263,26,4,907,0.38102,0.35159,-0.493133461868306,0.377777777777778
257,1,110592997,110623322,40,4,776,-0.2307,0.59123,0.961557992798453,0.0766666666666667
164153,1,110645062,110666569,70,10,877,-0.58388,0.72035,0.339349027241543,0.14
388662,1,110683132,110754824,112,10,824,-0.72106,0.76457,0.0919223092087846,0.217222222222222
3749,1,110743336,110786674,57,12,500,-0.21183,0.58388,2.97104654672329,0.00388888888888889
64783,1,110871945,110899303,44,6,863,-0.55084,0.70913,0.280491096457475,0.232777777777778
9122,1,110895473,110943704,84,10,887,-0.067163,0.52677,-0.871314795098736,0.582222222222222
10542,1,110933875,110960546,58,7,912,-0.035813,0.51428,0.346309794599075,0.226666666666667
84432,1,110983788,111009976,60,13,872,1.0678,0.14281,0.508163015476439,0.117222222222222
3744,1,111049839,111071797,52,11,861,0.15674,0.43773,-0.0158256344258533,0.260555555555555
3737,1,111126202,111184096,115,13,869,-0.52963,0.70182,0.758536822528952,0.0727777777777778
3738,1,111186182,111227655,82,10,901,-0.26231,0.60346,-0.87008604960503,0.575555555555555
963,1,111403821,111452558,144,13,922,-0.63881,0.73853,0.241592610099389,0.178888888888889
55791,1,111479812,111516825,53,5,921,0.22422,0.41129,-0.0326484872561003,0.34
128338,1,111649954,111692838,69,6,930,1.8304,0.033592,0.814483394889255,0.202777777777778
10390,1,111672249,111737724,75,10,883,2.0714,0.019159,0.599678673767632,0.146111111111111
79961,1,111718591,111757160,69,17,774,0.46562,0.32075,-0.0237825641413761,0.237777777777778
1117,1,111760281,111796062,139,12,930,-0.61458,0.73058,0.799080449012258,0.125
128344,1,111857285,111905639,202,20,913,-0.93977,0.82633,-0.172424326084446,0.281666666666667
5016,1,111946937,111980399,91,8,805,-0.66403,0.74666,-0.427941378474237,0.340555555555556
79084,1,111972512,112001915,48,5,885,0.02764,0.48897,-0.0746960240915546,0.336666666666667
515,1,111981467,112014540,44,4,880,0.19081,0.42434,0.739638688046989,0.120555555555556
128346,1,112006474,112031134,46,11,829,-0.27871,0.60977,0.245619374081121,0.167222222222222
140,1,112015970,112116602,219,33,834,-0.56831,0.71509,-0.542997527961164,0.460555555555555
5906,1,112152405,112266807,316,19,884,-0.72545,0.76591,1.36306817388926,0.0827777777777778
11218,1,112288190,112320199,84,6,919,1.6177,0.052867,-0.635439589076792,0.507777777777778
3752,1,112308444,112542147,491,66,885,0.74336,0.22863,0.167665890492412,0.277777777777778
643355,1,112522593,112551464,54,10,894,0.14069,0.44406,0.236531969307705,0.258888888888889
55917,1,112928800,113013786,150,4,888,-0.6091,0.72877,0.113802961200006,0.297777777777778
7482,1,113000040,113073910,119,20,711,0.38645,0.34958,0.221791852500692,0.176666666666667
54879,1,113056140,113172040,156,8,885,0.46454,0.32113,1.1358691399824,0.0572222222222222
829,1,113152075,113224241,74,6,895,0.64577,0.25921,1.40555024783844,0.0611111111111111
4343,1,113207048,113253368,63,7,820,0.52735,0.29898,0.0778345480685416,0.217222222222222
389,1,113233749,113260025,45,7,696,0.49813,0.3092,-1.54228477483416,0.69
333926,1,113242616,113267950,37,8,536,-0.10097,0.54021,0.673894171361388,0.18
284467,1,113251619,113279857,30,6,477,-0.47904,0.68404,0.0797315761440692,0.310555555555555
6566,1,113444469,113508975,59,4,884,-1.084,0.86083,1.51631253178712,0.065
9860,1,113605792,113677824,48,5,779,0.26648,0.39494,0.197145576405896,0.206666666666667
260425,1,113923087,114238545,496,23,911,-0.39671,0.65421,0.429742257782988,0.223333333333333
10745,1,114229824,114312165,94,8,905,-0.15104,0.56003,0.298638347281663,0.223333333333333
54665,1,114294454,114365070,67,8,902,0.00081327,0.49968,2.21096458244537,0.0277777777777778
26191,1,114346433,114424375,100,9,927,0.29271,0.38487,-0.0576013901827268,0.249444444444444
440603,1,114409436,114440230,40,7,925,0.60678,0.272,0.402060899844472,0.122777777777778
10717,1,114427370,114457741,37,6,874,0.36456,0.35772,0.295046734360597,0.248333333333333
64858,1,114437915,114466708,32,6,833,-0.091928,0.53662,0.443202921130528,0.157777777777778
204851,1,114461819,114530491,88,10,871,-0.17298,0.56867,-0.427753000106472,0.425
56944,1,114512030,114534875,56,8,888,-0.04073,0.51624,-0.133534201519238,0.275
148281,1,114621914,114706472,230,44,769,0.17452,0.43073,-0.509389374113175,0.437777777777778
51592,1,114925399,115063781,209,15,737,-1.3054,0.90412,0.360766582972522,0.246111111111111
10286,1,115100178,115134265,43,8,917,-0.21001,0.58317,0.00581050291696262,0.407222222222222
163259,1,115117155,115222732,142,16,920,-0.15359,0.56103,-1.31255342376164,0.664444444444444
270,1,115205719,115248239,65,12,900,-0.17438,0.56922,-0.880156875597477,0.6
4893,1,115237085,115269515,23,5,906,-1.607,0.94598,-0.270422010707945,0.281111111111111
7812,1,115249534,115310671,62,5,916,-0.99206,0.83942,0.536608575739473,0.217777777777778
80143,1,115302100,115333308,19,4,924,-0.72293,0.76514,0.0289042760586588,0.296666666666667
6847,1,115387455,115547991,237,13,917,-1.4734,0.92967,0.278167754321851,0.154444444444444
7252,1,115562445,115586930,69,4,916,-1.2133,0.88748,-0.153095836544657,0.31
10100,1,115580632,115642121,179,18,916,-0.53488,0.70363,-0.473156399241845,0.412777777777778
4803,1,115818537,115890857,138,22,847,0.30854,0.37883,-0.0279634294836232,0.257222222222222
81839,1,116174574,116250845,211,28,885,1.4906,0.068037,-0.864842936731319,0.573888888888889
845,1,116232624,116321426,335,17,906,0.47927,0.31587,0.250208408508444,0.196111111111111
4808,1,116368998,116393747,65,5,917,0.62145,0.26715,0.435927087831094,0.177222222222222
55356,1,116509119,116622675,127,12,820,-1.6152,0.94687,-0.122625387162739,0.272222222222222
476,1,116904802,116958069,22,3,852,-0.43056,0.66661,0.204347454727672,0.219444444444444
965,1,117047156,117123715,50,4,772,-0.86809,0.80733,0.150414228593042,0.231666666666667
3321,1,117107020,117220377,45,9,563,-0.35507,0.63873,1.21644625449292,0.124444444444444
914,1,117287057,117321851,39,6,711,0.6855,0.24651,-0.880156875597477,0.6
5738,1,117442689,117542972,181,21,784,-0.88396,0.81164,-0.171802953122234,0.349444444444444
8458,1,117592910,117655492,107,11,843,-0.12373,0.54923,-0.0444387141134301,0.31
80263,1,117643677,117674411,24,2,907,0.46904,0.31952,-1.08734087874876,0.611666666666667
79679,1,117676209,117763582,166,17,863,0.22145,0.41237,0.310837158723581,0.145555555555556
10905,1,117900085,118078320,419,18,924,0.77718,0.21853,2.93876930172837,0.0283333333333333
54855,1,118138604,118181011,115,9,698,0.054212,0.47838,0.199998610430547,0.241666666666667
54834,1,118396107,118482302,32,2,892,-0.15778,0.56269,0.465741637580116,0.208333333333333
10885,1,118462372,118513049,23,2,904,0.25974,0.39753,0.032289005281417,0.387777777777778
200162,1,118486288,118737848,311,10,903,0.3059,0.37984,0.329977936956831,0.145
6913,1,119415666,119542179,265,20,890,2.2065,0.013675,0.335518651622071,0.226666666666667
10352,1,119563839,119693404,254,13,927,1.8751,0.030389,0.208078850624623,0.305
51179,1,119901399,119946753,92,8,882,1.4311,0.076195,0.0892586815522195,0.245555555555555
